1491948520994,cmd-s
1491948522480,cmd
1491948522817,cmd-i
1491948528096,cmd
1491948528214,cmd-s
1491948528872,cmd
1491948566931,i
1491948567378,f
1491948567923,space
1491948572240,backspace
1491948572359,backspace
1491948572495,backspace
1491948572700,cmd
1491948572756,cmd-s
1491948581006,i
1491948581047,f
1491948581472,space
1491948581664,l
1491948581759,s
1491948581815,t
1491948582583,space
1491948583095,=
1491948583239,=
1491948584080,space
1491948584359,[
1491948584407,]
1491948584998,shift
1491948585104,:
1491948585295,enter
1491948585591,r
1491948585671,e
1491948585783,t
1491948586111,u
1491948586319,r
1491948586503,n
1491948586831,space
1491948587365,[
1491948587416,]
1491948587714,enter
1491948588394,backspace
1491948588864,e
1491948588943,l
1491948589015,i
1491948589135,f
1491948589294,shift
1491948589668,space
1491948599344,l
1491948599424,e
1491948599512,n
1491948600024,shift
1491948600192,(
1491948600495,l
1491948600688,s
1491948600772,t
1491948601280,shift
1491948601655,)
1491948602190,space
1491948602456,=
1491948602599,=
1491948602744,space
1491948603375,1
1491948603879,shift
1491948604071,:
1491948604427,enter
1491948604912,r
1491948604975,e
1491948605120,t
1491948605183,u
1491948605343,r
1491948605432,n
1491948605559,space
1491948605815,l
1491948605927,s
1491948605999,t
1491948606996,enter
1491948607387,backspace
1491948608257,t
1491948608346,enter
1491948608641,backspace
1491948609191,e
1491948609287,l
1491948609407,s
1491948609472,e
1491948610850,backspace
1491948611009,backspace
1491948611186,backspace
1491948611418,backspace
1491948613272,e
1491948613815,l
1491948613936,i
1491948614040,f
1491948614097,e
1491948614351,space
1491948614889,backspace
1491948615146,backspace
1491948615390,space
1491948615767,cmd
1491948615814,cmd-s
1491948622567,v
1491948622617,a
1491948622727,l
1491948622903,u
1491948623007,e
1491948625519,space
1491948626262,shift
1491948626513,<
1491948626839,space
1491948628631,l
1491948628814,s
1491948628871,t
1491948629951,[
1491948630191,0
1491948630631,]
1491948631853,shift
1491948636275,:
1491948654113,enter
1491948655292,cmd
1491948655370,cmd-s
1491948692738,cmd
1491948692914,cmd-s
1491948734352,v
1491948734608,a
1491948734989,l
1491948735272,u
1491948735455,e
1491948736052,backspace
1491948736364,backspace
1491948736506,backspace
1491948736658,backspace
1491948736874,backspace
1491948737096,r
1491948737200,e
1491948737304,t
1491948737408,u
1491948737538,r
1491948737631,n
1491948737729,space
1491948738120,v
1491948738200,a
1491948738312,l
1491948738584,e
1491948738931,backspace
1491948739280,u
1491948739360,e
1491948740704,space
1491948741063,shift
1491948741215,+
1491948741639,space
1491948744296,l
1491948744432,s
1491948744464,t
1491948744831,cmd
1491948744874,cmd-s
1491948747071,cmd
1491948747190,cmd-i
1491948751085,backspace
1491948751307,backspace
1491948751717,enter
1491948752439,cmd
1491948752500,cmd-s
1491948753367,cmd
1491948753478,cmd-i
1491948777743,backspace
1491948780351,backspace
1491948780535,backspace
1491948784027,cmd
1491948784137,cmd-z
1491948785588,cmd
1491948785686,cmd-z
1491948792134,backspace
1491948792553,backspace
1491948793836,space
1491948796152,backspace
1491948796512,backspace
1491948797351,enter
1491948798467,cmd
1491948798660,cmd-s
1491948800883,cmd
1491948801035,cmd-i
1491948803935,backspace
1491948804239,backspace
1491948804945,enter
1491948806251,cmd
1491948806330,cmd-s
1491948809583,enter
1491948810915,cmd
1491948810962,cmd-s
1491948816856,backspace
1491948817200,backspace
1491948817609,enter
1491948818451,cmd
1491948818512,cmd-s
1491948819643,cmd
1491948819737,cmd-i
1491948828755,enter
1491948829279,up
1491948830059,tab
1491948830619,a
1491948830859,s
1491948831019,s
1491948831107,e
1491948831198,r
1491948831363,t
1491948831651,space
1491948832068,i
1491948832124,n
1491948832187,s
1491948832570,e
1491948832644,r
1491948832771,t
1491948833362,shift
1491948833555,(
1491948834835,[
1491948839697,]
1491948840304,shift
1491948840808,)
1491948843149,backspace
1491948843620,backspace
1491948845368,]
1491948846584,,
1491948846857,space
1491948847088,3
1491948847967,shift
1491948848168,)
1491948848881,space
1491948849280,=
1491948849409,=
1491948849568,space
1491948849888,[
1491948850217,3
1491948850344,]
1491948851609,,
1491948851832,space
1491948851943,shift
1491948852024,"
1491948856842,i
1491948856898,n
1491948857010,s
1491948857114,e
1491948857194,r
1491948857371,t
1491948857899,space
1491948859435,o
1491948859521,f
1491948859618,space
1491948860474,[
1491948860642,]
1491948861282,,
1491948862273,space
1491948863281,cmd
1491948863395,cmd-s
1491948865386,backspace
1491948865558,backspace
1491948865749,backspace
1491948865894,backspace
1491948866393,shift
1491948866658,(
1491948867074,[
1491948867209,]
1491948868034,,
1491948868138,space
1491948868370,3
1491948868899,shift
1491948869162,)
1491948869330,space
1491948869442,f
1491948869561,i
1491948869573,a
1491948870020,backspace
1491948870158,backspace
1491948870290,a
1491948870442,i
1491948870530,l
1491948870617,e
1491948870690,d
1491948870753,shift
1491948870810,"
1491948871009,cmd
1491948871063,cmd-s
1491948873842,i
1491948873921,n
1491948873985,s
1491948874074,e
1491948874121,r
1491948874249,t
1491948874529,cmd
1491948874589,cmd-s
1491948876177,cmd
1491948876286,cmd-s
1491948877929,cmd
1491948877969,cmd-s
1491948891682,backspace
1491948891811,backspace
1491948896632,v
1491948896719,a
1491948897056,l
1491948897473,u
1491948897583,e
1491948897791,cmd
1491948897845,cmd-s
1491948907359,cmd
