1492094136285,backspace
1492094136557,backspace
1492094136738,backspace
1492094136890,backspace
1492094137059,backspace
1492094137487,backspace
1492094137651,backspace
1492094137809,backspace
1492094138019,backspace
1492094138228,backspace
1492094138427,backspace
1492094138603,backspace
1492094138786,backspace
1492094138970,backspace
1492094139451,backspace
1492094147783,f
1492094147947,o
1492094148058,r
1492094149175,space
1492094150215,i
1492094150486,space
1492094152078,i
1492094152526,n
1492094152879,space
1492094153111,l
1492094153311,s
1492094153503,t
1492094156767,[
1492094163206,backspace
1492094165310,shift
1492094165559,:
1492094166403,enter
1492094181695,n
1492094181983,u
1492094182312,m
1492094182872,space
1492094184447,=
1492094185167,space
1492094187381,backspace
1492094187530,backspace
1492094187684,backspace
1492094187836,backspace
1492094187979,backspace
1492094188130,backspace
1492094188572,backspace
1492094188739,backspace
1492094188932,backspace
1492094191172,enter
1492094193360,tab
1492094193904,n
1492094194095,u
1492094194295,m
1492094194727,space
1492094195055,=
1492094195191,space
1492094197527,0
1492094203870,enter
1492094204759,i
1492094204917,f
1492094205287,space
1492094208280,i
1492094209422,backspace
1492094209895,shift
1492094210288,(
1492094210811,i
1492094211312,space
1492094211624,shift
1492094211768,>
1492094212495,space
1492094212679,n
1492094212857,u
1492094213055,m
1492094213996,right
1492094215831,shift
1492094215977,:
1492094221131,enter
1492094222056,n
1492094222287,u
1492094222511,m
1492094223560,space
1492094223920,=
1492094224128,space
1492094224648,n
1492094224856,u
1492094225096,m
1492094226424,space
1492094226920,shift
1492094227152,+
1492094227968,space
1492094228216,l
1492094228356,s
1492094230865,l
1492094231000,s
1492094231200,t
1492094232304,[
1492094234769,]
1492094236519,t
1492094237543,[
1492094238009,i
1492094239809,right
1492094253919,enter
1492094255579,backspace
1492094256464,e
1492094256576,l
1492094256626,s
1492094256776,e
1492094257760,shift
1492094258192,:
1492094258572,enter
1492094259944,r
1492094260074,e
1492094260274,t
1492094260841,u
1492094261456,r
1492094261576,n
1492094261912,space
1492094263104,n
1492094263336,u
1492094264265,m
1492094291041,cmd
1492094291433,cmd-i
1492094371178,\
1492094371322,\
1492094371466,\
1492094371603,\
1492094372022,backspace
1492094372522,backspace
1492094372606,backspace
1492094372690,backspace
1492094372775,backspace
1492094372861,backspace
1492094372941,backspace
1492094373026,backspace
1492094373112,backspace
1492094373191,backspace
1492094373276,backspace
1492094373361,backspace
1492094373444,backspace
1492094375026,]
1492094377308,backspace
1492094378118,backspace
1492094382643,tab
1492094384042,cmd
1492094384345,cmd-i
1492094437195,l
1492094437283,a
1492094437423,r
1492094437595,g
1492094437772,e
1492094437891,s
1492094438059,t
1492094442198,backspace
1492094442327,backspace
1492094442445,backspace
1492094442590,backspace
1492094442742,backspace
1492094442949,backspace
1492094443294,backspace
1492094448288,backspace
1492094448454,backspace
1492094448614,backspace
1492094448872,backspace
1492094449039,backspace
1492094449318,backspace
1492094449915,p
1492094450244,r
1492094450355,i
1492094450468,n
1492094450517,t
1492094452532,cmd
1492094453244,cmd-i
1492094491807,backspace
1492094493084,cmd
1492094496399,cmd-i
1492094566866,backspace
1492094567237,backspace
1492094567628,backspace
1492094571571,backspace
1492094584713,backspace
1492094585629,cmd
1492094585938,cmd-i
1492094604748,backspace
1492094604916,backspace
1492094605378,backspace
1492094606259,enter
1492094627191,i
1492094627294,f
1492094627433,space
1492094634742,tab
1492094637214,cmd
1492094637474,cmd-i
1492094727380,tab
1492094728548,backspace
1492094733434,cmd
1492094733671,cmd-i
1492094756139,backspace
1492094756301,backspace
1492094756452,backspace
1492094756701,backspace
1492094757074,backspace
1492094757736,r
1492094757906,e
1492094758064,t
1492094758192,u
1492094758346,r
1492094758425,n
1492094759184,cmd
1492094759521,cmd-i
1492094770143,p
1492094770617,r
1492094770729,i
1492094770856,n
1492094770969,t
1492094772748,backspace
1492094772908,backspace
1492094773068,backspace
1492094773434,backspace
1492094773787,backspace
1492094774368,l
1492094774449,a
1492094774579,r
1492094774720,g
1492094774864,e
1492094774993,s
1492094775137,t
1492094775385,shift
1492094775569,shift-E
1492094775816,l
1492094775953,e
1492094776136,m
1492094776187,e
1492094777411,n
1492094777585,t
1492094778952,shift
1492094779368,(
1492094780465,[
1492094781545,1
1492094781737,,
1492094781936,2
1492094782129,,
1492094782281,3
1492094782450,,
1492094782593,4
1492094782841,,
1492094783097,5
1492094784754,left
1492094784969,left
1492094785685,backspace
1492094786128,8
1492094786801,right
1492094787011,right
1492094787274,right
1492094787563,right
1492094792120,cmd
1492094792411,cmd-i
1492094799281,p
1492094799667,r
1492094799777,i
1492094799889,n
1492094800338,t
1492094800545,space
1492094801321,cmd
1492094801921,cmd-i
1492094860242,cmd
1492094918196,/
1492094918339,/
1492094919368,backspace
1492094919548,backspace
1492094920051,shift
1492094920148,#
1492094937139,shift
1492094937283,#
1492094952262,left
1492094952547,backspace
1492094954237,left
1492094954481,backspace
1492095151941,backspace
1492095152267,backspace
1492095152460,backspace
1492095152628,backspace
1492095153036,backspace
1492095153467,backspace
1492095164450,backspace
1492095165127,cmd
1492095165386,cmd-i
1492095221438,backspace
1492095221591,backspace
1492095221751,backspace
1492095221899,backspace
1492095222066,backspace
1492095222210,backspace
1492095222378,backspace
1492095222546,backspace
1492095222733,backspace
1492095222947,backspace
1492095223190,backspace
1492095223716,backspace
1492095338063,enter
1492095339262,backspace
1492095340515,e
1492095340627,l
1492095340724,s
1492095340842,e
1492095341314,shift
1492095341738,:
1492095343908,enter
1492095344530,r
1492095344676,e
1492095344875,t
1492095345107,u
1492095346227,r
1492095346387,n
1492095346787,space
1492095346987,shift
1492095347188,shift-N
1492095347515,o
1492095347651,n
1492095347827,e
1492095349598,enter
1492095350431,backspace
1492095351013,backspace
1492095351659,r
1492095352371,e
1492095353195,t
1492095353315,u
1492095353979,r
1492095354123,n
1492095354356,space
1492095356172,n
1492095356445,u
1492095356659,m
1492095358083,cmd
1492095358452,cmd-i
